# Sensor Winterfeldallee, Rangsdorf, Germany (Citizen Science project sensor.community/21611)
# https://aqicn.org/station/@66838/
# Daily pm25
date,min,max,pm25,q1,q3,stdev,count
2025-10-13T00:00:00.000Z,0.5,6.13,1.98,1.35,2.8,1.294,592
2025-10-14T00:00:00.000Z,0.75,6.07,2.04,1.6,2.8,0.864,585
2025-10-15T00:00:00.000Z,0.5,7.33,3.33,2.25,4.18,1.365,587
2025-10-16T00:00:00.000Z,0.95,13.82,2.45,1.92,3.62,1.303,505
2025-10-17T00:00:00.000Z,0.4,3.33,1.17,0.83,1.55,0.504,588
2025-10-18T00:00:00.000Z,0.2,18.63,0.73,0.5,6.77,4.733,594
2025-10-19T00:00:00.000Z,0.5,14.23,1.53,1.1,2.06,2.15,594
2025-10-20T00:00:00.000Z,1.1,5.35,2.1,1.75,2.5,0.593,591
2025-10-21T00:00:00.000Z,0.63,5.43,2.27,1.25,3.67,1.257,593
2025-10-22T00:00:00.000Z,0.6,7.72,2.17,1.45,3.79,1.508,593
2025-10-23T00:00:00.000Z,0.2,8.63,2.82,1.52,5.17,2.214,594
2025-10-24T00:00:00.000Z,0.2,1.85,0.67,0.5,0.8,0.246,594
2025-10-25T00:00:00.000Z,0.3,2.23,0.73,0.6,0.9,0.254,593
2025-10-26T00:00:00.000Z,0.2,1.93,0.77,0.6,0.97,0.302,592
2025-10-27T00:00:00.000Z,0.2,1.67,0.6,0.43,0.83,0.251,590
2025-10-28T00:00:00.000Z,0.4,2.37,1,0.77,1.23,0.327,593
2025-10-29T00:00:00.000Z,0.5,4.13,1.4,1.1,1.73,0.729,592
2025-10-30T00:00:00.000Z,0.27,2.4,1.03,0.7,1.3,0.384,592
2025-10-31T00:00:00.000Z,0.68,19.23,1.97,1.48,3.87,2.603,593
2025-11-01T00:00:00.000Z,1.5,11.4,3.17,2.6,4.22,1.736,594
2025-11-02T00:00:00.000Z,1.14,13.4,4.3,3.16,5.21,1.777,581
2025-11-03T00:00:00.000Z,0.47,4.07,1.43,1,2.42,0.838,584
2025-11-04T00:00:00.000Z,0.68,15.93,1.7,1.35,2.67,2.209,592
2025-11-05T00:00:00.000Z,0.55,8.9,3.7,1.59,4.53,1.766,589
2025-11-06T00:00:00.000Z,1.17,17,2.9,2.23,4.2,2.422,590
2025-11-07T00:00:00.000Z,2.87,20.1,8,4.97,10.47,4.03,574
2025-11-08T00:00:00.000Z,4.3,36.4,11.35,8.97,16.23,7.15,590
2025-11-09T00:00:00.000Z,5.43,20.13,11.85,9.47,14,2.763,590
2025-11-10T00:00:00.000Z,1.7,16.17,8.85,4.63,11,3.444,590
2025-11-11T00:00:00.000Z,1.47,11.73,5.07,3.55,6.3,1.799,589
2025-11-12T00:00:00.000Z,1.65,7.18,3.4,2.6,4.4,1.199,587
2025-11-13T00:00:00.000Z,0.9,6.57,1.97,1.6,2.38,0.829,593
2025-11-14T00:00:00.000Z,0.5,12.27,3.92,2.63,5.24,2.242,593
2025-11-15T00:00:00.000Z,0.3,4.73,1.21,0.7,2.52,1.111,592
2025-11-16T00:00:00.000Z,0.53,11.97,4.23,1.99,7.9,3.142,593
2025-11-17T00:00:00.000Z,0.33,4.67,2,0.73,2.9,1.137,592
2025-11-18T00:00:00.000Z,0.4,3.33,1.3,0.9,1.67,0.537,592
2025-11-19T00:00:00.000Z,0.67,10.1,2.29,1.73,2.93,1.487,556
2025-11-20T00:00:00.000Z,0.3,4.73,1.67,1,2.63,1.008,579
2025-11-21T00:00:00.000Z,0.5,4.67,2.17,1.73,2.7,0.692,579
2025-11-22T00:00:00.000Z,1.2,14,3.83,2.8,5.17,1.994,573
2025-11-23T00:00:00.000Z,1.23,27.03,3.27,2.7,4.07,2.954,453
2025-11-24T00:00:00.000Z,1.93,12.3,3.9,3.23,4.67,1.208,550
2025-11-25T00:00:00.000Z,3.83,24.07,7.07,6.09,10.63,2.904,589
2025-11-26T00:00:00.000Z,1.23,11.7,4.65,3.2,7.67,2.53,594
2025-11-27T00:00:00.000Z,0.97,10.33,3.93,3.17,4.8,1.298,593
2025-11-28T00:00:00.000Z,0.93,5.09,2.29,1.8,3,0.84,593
2025-11-29T00:00:00.000Z,2.57,24.8,5.97,4.93,6.97,2.629,593
2025-11-30T00:00:00.000Z,1.4,9.6,4.03,2.77,5.6,1.626,591
2025-12-01T00:00:00.000Z,1.23,6,3.33,2.67,3.87,0.897,589
2025-12-02T00:00:00.000Z,1.9,7.63,4.63,3.97,5.17,0.965,589
2025-12-03T00:00:00.000Z,3.53,10,6.1,5.07,7.53,1.451,591
2025-12-04T00:00:00.000Z,2.87,12.03,6,4.53,7.4,1.801,593
2025-12-05T00:00:00.000Z,5.6,18.37,11.33,9.09,13.9,2.822,588
2025-12-06T00:00:00.000Z,2.2,21.3,4.73,4.03,5.57,1.556,593
2025-12-07T00:00:00.000Z,0.9,8.4,2.5,1.8,3.4,1.359,593
2025-12-08T00:00:00.000Z,0.4,3.97,1.59,1.14,2.04,0.662,592
2025-12-09T00:00:00.000Z,0.3,11.2,2.37,0.9,3.7,2.06,591
2025-12-10T00:00:00.000Z,1.3,6.65,2.9,2.37,4.07,1.065,592
2025-12-11T00:00:00.000Z,0.73,5.8,2.6,2.2,3.09,0.842,593
2025-12-12T00:00:00.000Z,1.3,13,5.13,3.03,8.27,2.687,594
2025-12-13T00:00:00.000Z,2.73,9.6,6.77,5.9,7.53,1.167,593
2025-12-14T00:00:00.000Z,1.33,9.07,4.57,2.97,6.5,1.986,591
2025-12-15T00:00:00.000Z,1,11.4,3.5,2.52,4.48,1.467,592
2025-12-16T00:00:00.000Z,2.52,10.47,5.07,4.09,5.97,1.292,593
2025-12-17T00:00:00.000Z,1.53,14.23,5.17,4.5,5.9,1.337,594
2025-12-18T00:00:00.000Z,1.43,10.5,4.03,3.13,5.09,1.507,592
2025-12-19T00:00:00.000Z,0.8,4.97,2.37,1.9,2.9,0.737,594
2025-12-20T00:00:00.000Z,2.4,45.83,4.87,3.8,8.19,3.615,591
2025-12-21T00:00:00.000Z,5.23,14.37,9.93,8.77,11.3,1.718,592
2025-12-22T00:00:00.000Z,4.5,14.5,8.97,7.92,10.02,1.691,593
2025-12-23T00:00:00.000Z,1,11.23,5.22,2.5,7.27,2.479,592
2025-12-24T00:00:00.000Z,0.3,4.17,1.77,1.4,2.2,0.588,592
2025-12-25T00:00:00.000Z,0.47,9.52,4.03,3.07,5.09,1.472,591
2025-12-26T00:00:00.000Z,1.87,14,7.1,5.87,8.19,1.725,592
2025-12-27T00:00:00.000Z,0.3,7.8,1.87,1.27,3.12,1.695,593
2025-12-28T00:00:00.000Z,0.3,4.03,1.12,0.87,1.63,0.734,595
2025-12-29T00:00:00.000Z,0.3,5.37,1.8,1.3,2.29,0.773,592
2025-12-30T00:00:00.000Z,0.3,8.23,0.6,0.43,0.8,0.607,593
2025-12-31T00:00:00.000Z,0.3,32.36,1,0.67,2.33,4.223,592
2026-01-01T00:00:00.000Z,0.3,9.17,1.55,0.87,2.62,1.242,592
2026-01-02T00:00:00.000Z,0.3,4.63,0.56,0.4,0.77,0.306,590
2026-01-03T00:00:00.000Z,0.3,3.4,0.77,0.5,1.07,0.402,592
2026-01-04T00:00:00.000Z,0.3,8.23,1.27,0.6,1.73,0.729,586
2026-01-05T00:00:00.000Z,0.63,9,1.5,1.1,2.87,1.534,589
2026-01-06T00:00:00.000Z,0.6,11.1,3.6,2.13,5.67,2.091,587
2026-01-07T00:00:00.000Z,1.23,28.47,4.23,3.33,5.3,2.562,574
2026-01-08T00:00:00.000Z,0.67,18.1,3.83,2.29,5.5,2.219,587
2026-01-09T00:00:00.000Z,0.4,12.83,3.73,2.67,6.05,2.499,584
2026-01-10T00:00:00.000Z,0.3,4.93,1.6,1.17,2.1,0.733,583
2026-01-11T00:00:00.000Z,0.3,3.17,0.6,0.43,1,0.514,577
2026-01-12T00:00:00.000Z,0.5,21.53,2.5,1.7,3.77,2.174,579
2026-01-13T00:00:00.000Z,2.13,12.9,5.43,4.53,6.35,1.516,592
2026-01-14T00:00:00.000Z,0.83,17.93,3.2,2.57,3.9,2.198,591
2026-01-15T00:00:00.000Z,1.2,9.77,4.13,2.99,5.79,1.808,593
2026-01-16T00:00:00.000Z,2.93,16.37,5.09,4.47,6.03,1.353,579
2026-01-17T00:00:00.000Z,4,14,6.17,5.37,7.67,1.783,586
2026-01-18T00:00:00.000Z,3.77,13.2,8.93,7.7,9.9,1.706,586
2026-01-19T00:00:00.000Z,1.2,9.86,3.87,2.92,5.99,1.915,588
2026-01-20T00:00:00.000Z,2.02,12.53,4.47,3.77,5.57,1.49,583
2026-01-21T00:00:00.000Z,2.2,13.2,5.37,4.67,6.32,1.408,520
2026-01-22T00:00:00.000Z,3.03,23.9,9.93,5.73,14.13,5.186,563
2026-01-23T00:00:00.000Z,1.7,24.4,13.3,11.07,16.63,4.005,527
2026-01-24T00:00:00.000Z,4.8,33.86,12.45,11.1,13.83,2.712,574
2026-01-25T00:00:00.000Z,2.02,28.5,13.49,11.2,16.03,3.384,566
2026-01-26T00:00:00.000Z,2.1,11.57,6.17,5.2,7.63,1.693,590
2026-01-27T00:00:00.000Z,4.5,23.7,8.13,7.2,9.36,1.854,590
2026-01-28T00:00:00.000Z,2,9.19,5.73,4.93,6.5,1.144,442
2026-01-29T00:00:00.000Z,0.43,12.03,5.73,4.83,6.57,1.365,563
2026-01-30T00:00:00.000Z,1.93,20.57,9.77,8.69,11.17,2.098,563
2026-01-31T00:00:00.000Z,0.6,17.77,7.23,4.73,10.02,3.094,593
2026-02-01T00:00:00.000Z,0.33,12.83,3.27,2.57,3.99,1.228,593
2026-02-02T00:00:00.000Z,0.7,9,3.27,2.62,3.97,1.224,592
2026-02-03T00:00:00.000Z,0.4,7.3,3.37,2.67,4.17,1.173,593
2026-02-04T00:00:00.000Z,1.57,22.47,7.99,6.1,9.61,2.592,592
2026-02-05T00:00:00.000Z,2.13,32.43,11.8,8.25,15.07,4.176,593
2026-02-06T00:00:00.000Z,7.5,29.73,13.43,11.79,15,2.525,593
2026-02-07T00:00:00.000Z,5.63,24.67,12.97,11.32,14.73,2.674,592
2026-02-08T00:00:00.000Z,3.07,14.03,8.02,6.23,9.57,2.306,593
2026-02-09T00:00:00.000Z,8,35.97,12.15,10.73,13.67,2.641,594
2026-02-10T00:00:00.000Z,3.93,15.37,10.8,9.42,11.9,2.434,592
2026-02-11T00:00:00.000Z,3.43,12.67,5.53,5,6.27,1.135,593
2026-02-12T00:00:00.000Z,0.3,6.27,2.1,1.3,3.3,1.235,594
2026-02-13T00:00:00.000Z,0.4,29.47,1.97,1.4,2.8,1.509,593
2026-02-14T00:00:00.000Z,0.4,7.43,1.63,1.1,2.6,0.994,593
2026-02-15T00:00:00.000Z,0.37,3.93,0.93,0.7,1.17,0.377,581
2026-02-16T00:00:00.000Z,0.7,23.47,4.57,2.13,7.4,3.022,587
2026-02-17T00:00:00.000Z,3.9,70.8,10.73,9.1,12.52,4.027,593
2026-02-18T00:00:00.000Z,1.3,18.93,6.6,3.03,11.94,4.812,593
2026-02-19T00:00:00.000Z,0.8,8.47,2.33,1.73,3.01,1.028,592
2026-02-20T00:00:00.000Z,0.56,7.5,3.43,2.43,4.26,1.225,593
2026-02-21T00:00:00.000Z,0.67,7.4,2.4,1.8,3.47,1.426,593
2026-02-22T00:00:00.000Z,0.37,3.73,1.07,0.8,1.69,0.649,593
2026-02-23T00:00:00.000Z,0.3,2.73,1.03,0.7,1.43,0.481,591
2026-02-24T00:00:00.000Z,0.5,63.3,1.4,1.03,2.43,4.049,593
2026-02-25T00:00:00.000Z,1.3,8.19,2.73,2.13,3.47,1.378,593
2026-02-26T00:00:00.000Z,0.95,11.63,3.67,2,4.8,1.971,592
2026-02-27T00:00:00.000Z,2.17,29.42,4.43,3.25,5.9,4.679,573
2026-02-28T00:00:00.000Z,0.6,31.92,3.5,2.8,4.2,3.214,591
2026-03-01T00:00:00.000Z,0.47,4.47,1.3,0.97,2,0.777,590
2026-03-02T00:00:00.000Z,0.52,64.03,1.77,1.23,2.6,4.017,591
2026-03-03T00:00:00.000Z,0.98,60.67,2.5,1.99,5.85,8.051,593
2026-03-04T00:00:00.000Z,0.6,15.2,3.99,1.6,5.97,2.469,590
2026-03-05T00:00:00.000Z,0.67,12.33,2.43,1.57,3.17,1.356,589
2026-03-06T00:00:00.000Z,1.5,85.73,3.79,2.73,7.9,11.424,594
2026-03-07T00:00:00.000Z,6.13,31.37,10.7,8.27,15.87,4.524,571
2026-03-08T00:00:00.000Z,7.83,26.5,12.53,11.2,13.97,2,566
2026-03-09T00:00:00.000Z,6.37,19.17,9.4,8.6,11.83,2.523,493
2026-03-10T00:00:00.000Z,7.53,31.83,15.67,10.77,18.27,4.709,590
2026-03-11T00:00:00.000Z,0.7,17.27,2.54,1.73,11.55,5.259,557
2026-03-12T00:00:00.000Z,0.5,4.83,1.77,1.35,2.2,0.619,591
2026-03-13T00:00:00.000Z,0.2,3.78,1.83,1.5,2.23,0.532,590
2026-03-14T00:00:00.000Z,0.68,5.2,1.8,1.47,2.37,0.964,590
2026-03-15T00:00:00.000Z,0.73,7.33,2.57,1.93,3.43,1.215,531
2026-03-16T00:00:00.000Z,0.3,6,2.2,0.9,2.93,1.185,592
2026-03-17T00:00:00.000Z,0.4,9.86,1.5,1.07,2.04,1.104,553
2026-03-18T00:00:00.000Z,0.97,13.23,4.26,2.17,6.09,2.328,528
2026-03-19T00:00:00.000Z,3.6,38.29,7.43,6.1,8.8,3.916,576
2026-03-20T00:00:00.000Z,0.98,20.2,8.75,3.1,10.27,4.059,586
2026-03-21T00:00:00.000Z,2.47,23.47,12.6,9.43,16.13,4.891,587
2026-03-22T00:00:00.000Z,2.5,22.27,5.38,4.04,6.59,2.113,581
2026-03-23T00:00:00.000Z,2.97,53.17,6.07,5.25,10.4,7.348,589
2026-03-24T00:00:00.000Z,3.87,15.25,8.25,6.2,9.94,2.417,585
2026-03-25T00:00:00.000Z,0.2,7.8,1.6,0.69,5.9,2.652,585
2026-03-26T00:00:00.000Z,0.3,3.07,1.03,0.8,1.4,0.476,583
2026-03-27T00:00:00.000Z,0.3,7.03,1.53,1,2.06,0.918,555
2026-03-28T00:00:00.000Z,0.3,4.59,1.43,1.2,1.73,0.502,590
2026-03-29T00:00:00.000Z,0.4,4.87,1.33,1,1.73,0.674,584
2026-03-30T00:00:00.000Z,0.3,2.27,0.95,0.7,1.12,0.316,592
2026-03-31T00:00:00.000Z,0.3,4.53,1.27,0.95,1.73,0.595,593
2026-04-01T00:00:00.000Z,0.5,8.57,1.75,1.3,2.47,1.138,591
2026-04-02T00:00:00.000Z,1.1,16.32,3.35,2.43,4.97,2.574,588
2026-04-03T00:00:00.000Z,0.3,27.43,2.41,1.27,4.47,2.876,592
2026-04-04T00:00:00.000Z,0.2,10.73,1.57,0.8,2.8,1.914,592
2026-04-05T00:00:00.000Z,0.4,9.57,1.38,1.1,2.52,1.32,591
2026-04-06T00:00:00.000Z,0.27,3.08,0.9,0.72,1.17,0.366,589
2026-04-07T00:00:00.000Z,0.37,40.63,1.23,0.9,1.63,2.693,591
2026-04-08T00:00:00.000Z,0.4,10,1.5,0.93,2.2,1.084,592
2026-04-09T00:00:00.000Z,0.6,8.86,2.5,1.6,3.93,1.853,591
2026-04-10T00:00:00.000Z,1.3,15.17,3.3,2.7,4.07,1.804,593
2026-04-11T00:00:00.000Z,2.04,14.63,5.2,3.94,6.52,1.862,592
2026-04-12T00:00:00.000Z,5.2,15.13,8.6,7.2,10.13,1.869,593
2026-04-13T00:00:00.000Z,1.92,15.1,5.4,3.4,9.83,3.407,591
2026-04-14T00:00:00.000Z,1.83,19.07,5.47,3.8,9.93,3.452,584
2026-04-15T00:00:00.000Z,1.1,13.53,3.32,2.29,5,2.684,590
2026-04-16T00:00:00.000Z,1.6,9.19,3.5,2.83,4.2,1.031,589
2026-04-17T00:00:00.000Z,1.14,14.23,4.13,2.2,5.78,2.611,592
2026-04-18T00:00:00.000Z,1.45,14,3.72,2.29,5.33,1.847,588
2026-04-19T00:00:00.000Z,0.2,13.2,4.3,0.3,5.85,3.129,588
2026-04-20T00:00:00.000Z,0.2,13.23,4.67,1.12,7.43,3.355,589
2026-04-21T00:00:00.000Z,0.73,35.53,3.05,1.96,3.59,1.829,593
2026-04-22T00:00:00.000Z,0.56,6.53,1.58,1.23,2,0.811,564
2026-04-23T00:00:00.000Z,1,5.97,2.6,2.1,3.8,1.171,588
2026-04-24T00:00:00.000Z,1.65,9.5,3.53,2.87,4.13,0.987,590
2026-04-25T00:00:00.000Z,0.7,5.63,2.29,1.55,3.63,1.161,591
2026-04-26T00:00:00.000Z,0.3,3.33,0.93,0.7,1.37,0.526,592
2026-04-27T00:00:00.000Z,0.38,4.17,1,0.82,1.2,0.503,591
2026-04-28T00:00:00.000Z,0.28,11.55,0.7,0.5,0.9,1.223,593
2026-04-29T00:00:00.000Z,0.3,7.53,0.77,0.6,1.1,0.787,594
2026-04-30T00:00:00.000Z,0.35,35.1,1.2,0.7,3.13,4.461,592
2026-05-01T00:00:00.000Z,0.52,34.97,2.13,1.2,5.07,4.08,587
2026-05-02T00:00:00.000Z,0.6,20.27,2.5,1.08,4.8,3.426,592
2026-05-03T00:00:00.000Z,0.73,38,2.1,1.45,2.92,2.862,587
2026-05-04T00:00:00.000Z,0.8,4.65,1.88,1.4,2.75,0.914,589
2026-05-05T00:00:00.000Z,2.52,14.93,5.05,4.09,8.18,2.996,591
2026-05-06T00:00:00.000Z,0.38,12.57,2.1,1.1,4.88,2.907,591
2026-05-07T00:00:00.000Z,0.56,6.03,1.57,1.12,2.4,1.17,590
2026-05-08T00:00:00.000Z,0.5,13.25,1.65,1.1,2.4,2.107,585
2026-05-09T00:00:00.000Z,0.8,31.43,1.67,1.33,2.4,3.563,590
2026-05-10T00:00:00.000Z,1.85,10.4,3.53,2.85,4.59,1.287,590
2026-05-11T00:00:00.000Z,0.4,8.63,2.76,1.88,4.69,1.93,588
2026-05-12T00:00:00.000Z,0.3,3.33,0.9,0.7,1.2,0.552,590
2026-05-13T00:00:00.000Z,0.67,4.3,1.77,1.4,2.29,0.763,577
2026-05-14T00:00:00.000Z,0.3,9.27,1.2,0.73,1.7,0.983,499
2026-05-15T00:00:00.000Z,0.43,4.09,1.34,0.8,1.97,0.78,552
2026-05-16T00:00:00.000Z,0.5,3.03,1.23,0.9,2,0.626,587
2026-05-17T00:00:00.000Z,0.52,24.4,1.85,0.95,2.85,2.835,588
2026-05-18T00:00:00.000Z,0.68,8.17,1.48,1.17,2.56,0.936,573
2026-05-19T00:00:00.000Z,0.6,8.44,2.13,1.17,2.88,1.334,587
2026-05-20T00:00:00.000Z,0.43,6.18,2.29,1.19,3.05,1.074,588
2026-05-21T00:00:00.000Z,1.05,7,3.13,2.45,3.97,1.18,592
2026-05-22T00:00:00.000Z,2.17,9.55,4.42,3.05,7.2,2.164,580
2026-05-23T00:00:00.000Z,3.2,20.95,7.05,4.65,8.57,2.928,587
2026-05-24T00:00:00.000Z,0.55,15.23,3.83,1.6,7.28,4.309,585
2026-05-25T00:00:00.000Z,0.75,3.5,1.6,1.3,2.04,0.502,585
2026-05-26T00:00:00.000Z,0.95,3.65,1.85,1.52,2.4,0.546,588
2026-05-27T00:00:00.000Z,0.5,3.47,1,0.8,1.42,0.721,589
2026-05-28T00:00:00.000Z,0.53,2.58,1.27,1.05,1.5,0.352,586
2026-05-29T00:00:00.000Z,0.56,4.09,1.3,1.04,1.9,0.659,581
2026-05-30T00:00:00.000Z,0.88,6.63,1.7,1.45,2.29,1.034,587
2026-05-31T00:00:00.000Z,0.6,4.7,1.67,1.2,2.13,0.823,587
2026-06-01T00:00:00.000Z,1.1,6.47,2.27,1.79,3.3,1.197,585
2026-06-02T00:00:00.000Z,0.93,6.8,2.71,1.98,4.18,1.413,586
2026-06-03T00:00:00.000Z,0.7,5.25,2.08,1.33,3.08,1.066,587
2026-06-04T00:00:00.000Z,0.4,2.13,0.9,0.7,1.12,0.299,587
2026-06-05T00:00:00.000Z,0.4,2.78,0.8,0.68,1.14,0.441,582
2026-06-06T00:00:00.000Z,0.65,17.75,2,1.4,2.83,2.187,582
2026-06-07T00:00:00.000Z,0.4,9.15,1.4,0.99,2.02,1.164,584
2026-06-08T00:00:00.000Z,0.95,5.28,1.9,1.58,3.03,0.953,582
2026-06-09T00:00:00.000Z,0.3,2.8,1.02,0.7,1.6,0.535,583
2026-06-10T00:00:00.000Z,0.52,4,1.3,1.08,1.8,0.593,587
2026-06-11T00:00:00.000Z,0.32,4.05,0.93,0.73,1.26,0.536,585
2026-06-12T00:00:00.000Z,0.3,4.15,1.12,0.8,1.73,0.764,589
2026-06-13T00:00:00.000Z,0.4,7.4,1.48,1.02,2.52,0.886,586
2026-06-14T00:00:00.000Z,0.3,1.85,1,0.82,1.14,0.25,587
2026-06-15T00:00:00.000Z,0.5,3.1,1.42,1.17,1.67,0.385,588
2026-06-16T00:00:00.000Z,0.9,6.97,1.85,1.57,2.29,0.728,584
2026-06-17T00:00:00.000Z,2.3,4.25,3.15,2.85,3.45,0.415,192
